2022-05-05 10:49:21,437 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles drop foreign key FKlvaabh8huanp3j8l9jxex9ie
2022-05-05 10:49:21,552 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles drop foreign key FKob6s6te670atp808wxs171ltk
2022-05-05 10:49:21,584 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists acl_roles
2022-05-05 10:49:21,687 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists acl_usuarios
2022-05-05 10:49:21,713 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists acl_usuarios_roles
2022-05-05 10:49:21,737 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists usuarios
2022-05-05 10:49:21,789 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table acl_roles (id bigint not null auto_increment, nombre varchar(20), primary key (id)) engine=InnoDB
2022-05-05 10:49:21,823 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table acl_usuarios (id bigint not null auto_increment, activo bit, nick varchar(20), password varchar(60), primary key (id)) engine=InnoDB
2022-05-05 10:49:21,849 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table acl_usuarios_roles (acl_usuario_id bigint not null, acl_role_id bigint not null) engine=InnoDB
2022-05-05 10:49:21,877 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table usuarios (id_usuario bigint not null auto_increment, apellidos varchar(30) not null, contrasenia varchar(255) not null, email varchar(255) not null, fecha_nac date not null, foto varchar(60) default 'usuario.png' not null, nick varchar(16) not null, nombre varchar(30) not null, primary key (id_usuario)) engine=InnoDB
2022-05-05 10:49:21,909 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_roles add constraint UK_evkjpcpc1dgb5csqy6uh8rvq4 unique (nombre)
2022-05-05 10:49:21,950 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios add constraint UK_ict4y46h47q14wagsj7ci1oos unique (nick)
2022-05-05 10:49:21,990 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table usuarios add constraint UK_kfsp0s1tflm1cwlj8idhqsad0 unique (email)
2022-05-05 10:49:22,092 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table usuarios add constraint UK_msc0amciyjnaxc7adtucv478g unique (nick)
2022-05-05 10:49:22,128 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles add constraint FKlvaabh8huanp3j8l9jxex9ie foreign key (acl_role_id) references acl_roles (id)
2022-05-05 10:49:22,193 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles add constraint FKob6s6te670atp808wxs171ltk foreign key (acl_usuario_id) references acl_usuarios (id)
2022-05-05 10:49:22,288 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1','prueba','prueba1prueba1','prueba1','prueba1@gmail.com','2000-01-01')
2022-05-05 10:49:25,874 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1306','prueba','prueba1306prueba1306','prueba1306','prueba1306@gmail.com','2000-01-01')
2022-05-05 10:49:25,876 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1307','prueba','prueba1307prueba1307','prueba1307','prueba1307@gmail.com','2000-01-01')
2022-05-05 10:49:25,878 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1308','prueba','prueba1308prueba1308','prueba1308','prueba1308@gmail.com','2000-01-01')
2022-05-05 10:49:25,880 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1309','prueba','prueba1309prueba1309','prueba1309','prueba1309@gmail.com','2000-01-01')
2022-05-05 10:49:25,882 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1310','prueba','prueba1310prueba1310','prueba1310','prueba1310@gmail.com','2000-01-01')
2022-05-05 10:49:25,883 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1311','prueba','prueba1311prueba1311','prueba1311','prueba1311@gmail.com','2000-01-01')
2022-05-05 10:49:25,885 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1312','prueba','prueba1312prueba1312','prueba1312','prueba1312@gmail.com','2000-01-01')
2022-05-05 10:49:25,887 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1313','prueba','prueba1313prueba1313','prueba1313','prueba1313@gmail.com','2000-01-01')
2022-05-05 10:49:25,889 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1314','prueba','prueba1314prueba1314','prueba1314','prueba1314@gmail.com','2000-01-01')
2022-05-05 10:49:25,891 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1315','prueba','prueba1315prueba1315','prueba1315','prueba1315@gmail.com','2000-01-01')
2022-05-05 10:49:25,893 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1316','prueba','prueba1316prueba1316','prueba1316','prueba1316@gmail.com','2000-01-01')
2022-05-05 10:49:25,895 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1317','prueba','prueba1317prueba1317','prueba1317','prueba1317@gmail.com','2000-01-01')
2022-05-05 10:49:25,897 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1318','prueba','prueba1318prueba1318','prueba1318','prueba1318@gmail.com','2000-01-01')
2022-05-05 10:49:25,899 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1319','prueba','prueba1319prueba1319','prueba1319','prueba1319@gmail.com','2000-01-01')
2022-05-05 10:49:25,900 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1320','prueba','prueba1320prueba1320','prueba1320','prueba1320@gmail.com','2000-01-01')
2022-05-05 10:49:25,903 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1321','prueba','prueba1321prueba1321','prueba1321','prueba1321@gmail.com','2000-01-01')
2022-05-05 10:49:25,904 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1322','prueba','prueba1322prueba1322','prueba1322','prueba1322@gmail.com','2000-01-01')
2022-05-05 10:49:25,907 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1323','prueba','prueba1323prueba1323','prueba1323','prueba1323@gmail.com','2000-01-01')
2022-05-05 10:49:25,909 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1324','prueba','prueba1324prueba1324','prueba1324','prueba1324@gmail.com','2000-01-01')
2022-05-05 10:49:25,911 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1325','prueba','prueba1325prueba1325','prueba1325','prueba1325@gmail.com','2000-01-01')
2022-05-05 10:49:25,913 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1326','prueba','prueba1326prueba1326','prueba1326','prueba1326@gmail.com','2000-01-01')
2022-05-05 10:49:25,915 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1327','prueba','prueba1327prueba1327','prueba1327','prueba1327@gmail.com','2000-01-01')
2022-05-05 10:49:25,917 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1328','prueba','prueba1328prueba1328','prueba1328','prueba1328@gmail.com','2000-01-01')
2022-05-05 10:49:25,920 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1329','prueba','prueba1329prueba1329','prueba1329','prueba1329@gmail.com','2000-01-01')
2022-05-05 10:49:25,923 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1330','prueba','prueba1330prueba1330','prueba1330','prueba1330@gmail.com','2000-01-01')
2022-05-05 10:49:25,925 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1331','prueba','prueba1331prueba1331','prueba1331','prueba1331@gmail.com','2000-01-01')
2022-05-05 10:49:25,929 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1332','prueba','prueba1332prueba1332','prueba1332','prueba1332@gmail.com','2000-01-01')
2022-05-05 10:49:25,931 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1333','prueba','prueba1333prueba1333','prueba1333','prueba1333@gmail.com','2000-01-01')
2022-05-05 10:49:25,933 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1334','prueba','prueba1334prueba1334','prueba1334','prueba1334@gmail.com','2000-01-01')
2022-05-05 10:49:25,935 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1335','prueba','prueba1335prueba1335','prueba1335','prueba1335@gmail.com','2000-01-01')
2022-05-05 10:49:25,937 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1336','prueba','prueba1336prueba1336','prueba1336','prueba1336@gmail.com','2000-01-01')
2022-05-05 10:49:25,939 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1337','prueba','prueba1337prueba1337','prueba1337','prueba1337@gmail.com','2000-01-01')
2022-05-05 10:49:25,941 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1338','prueba','prueba1338prueba1338','prueba1338','prueba1338@gmail.com','2000-01-01')
2022-05-05 10:49:25,943 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1339','prueba','prueba1339prueba1339','prueba1339','prueba1339@gmail.com','2000-01-01')
2022-05-05 10:49:25,945 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1340','prueba','prueba1340prueba1340','prueba1340','prueba1340@gmail.com','2000-01-01')
2022-05-05 10:49:25,946 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1341','prueba','prueba1341prueba1341','prueba1341','prueba1341@gmail.com','2000-01-01')
2022-05-05 10:49:25,949 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1342','prueba','prueba1342prueba1342','prueba1342','prueba1342@gmail.com','2000-01-01')
2022-05-05 10:49:25,951 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1343','prueba','prueba1343prueba1343','prueba1343','prueba1343@gmail.com','2000-01-01')
2022-05-05 10:49:25,952 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1344','prueba','prueba1344prueba1344','prueba1344','prueba1344@gmail.com','2000-01-01')
2022-05-05 10:49:25,954 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1345','prueba','prueba1345prueba1345','prueba1345','prueba1345@gmail.com','2000-01-01')
2022-05-05 10:49:25,956 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1346','prueba','prueba1346prueba1346','prueba1346','prueba1346@gmail.com','2000-01-01')
2022-05-05 10:49:25,959 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1347','prueba','prueba1347prueba1347','prueba1347','prueba1347@gmail.com','2000-01-01')
2022-05-05 10:49:25,960 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1348','prueba','prueba1348prueba1348','prueba1348','prueba1348@gmail.com','2000-01-01')
2022-05-05 10:49:25,962 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1349','prueba','prueba1349prueba1349','prueba1349','prueba1349@gmail.com','2000-01-01')
2022-05-05 10:49:25,964 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1350','prueba','prueba1350prueba1350','prueba1350','prueba1350@gmail.com','2000-01-01')
2022-05-05 10:49:25,966 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1351','prueba','prueba1351prueba1351','prueba1351','prueba1351@gmail.com','2000-01-01')
2022-05-05 10:49:25,968 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1352','prueba','prueba1352prueba1352','prueba1352','prueba1352@gmail.com','2000-01-01')
2022-05-05 10:49:25,969 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1353','prueba','prueba1353prueba1353','prueba1353','prueba1353@gmail.com','2000-01-01')
2022-05-05 10:49:25,971 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1354','prueba','prueba1354prueba1354','prueba1354','prueba1354@gmail.com','2000-01-01')
2022-05-05 10:49:25,973 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1355','prueba','prueba1355prueba1355','prueba1355','prueba1355@gmail.com','2000-01-01')
2022-05-05 10:49:25,975 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1356','prueba','prueba1356prueba1356','prueba1356','prueba1356@gmail.com','2000-01-01')
2022-05-05 10:49:25,976 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1357','prueba','prueba1357prueba1357','prueba1357','prueba1357@gmail.com','2000-01-01')
2022-05-05 10:49:25,979 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1358','prueba','prueba1358prueba1358','prueba1358','prueba1358@gmail.com','2000-01-01')
2022-05-05 10:49:25,981 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1359','prueba','prueba1359prueba1359','prueba1359','prueba1359@gmail.com','2000-01-01')
2022-05-05 10:49:25,982 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1360','prueba','prueba1360prueba1360','prueba1360','prueba1360@gmail.com','2000-01-01')
2022-05-05 10:49:25,984 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1361','prueba','prueba1361prueba1361','prueba1361','prueba1361@gmail.com','2000-01-01')
2022-05-05 10:49:25,985 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1362','prueba','prueba1362prueba1362','prueba1362','prueba1362@gmail.com','2000-01-01')
2022-05-05 10:49:25,987 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1363','prueba','prueba1363prueba1363','prueba1363','prueba1363@gmail.com','2000-01-01')
2022-05-05 10:49:25,989 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1364','prueba','prueba1364prueba1364','prueba1364','prueba1364@gmail.com','2000-01-01')
2022-05-05 10:49:25,991 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1365','prueba','prueba1365prueba1365','prueba1365','prueba1365@gmail.com','2000-01-01')
2022-05-05 10:49:25,993 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1366','prueba','prueba1366prueba1366','prueba1366','prueba1366@gmail.com','2000-01-01')
2022-05-05 10:49:25,996 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1367','prueba','prueba1367prueba1367','prueba1367','prueba1367@gmail.com','2000-01-01')
2022-05-05 10:49:25,998 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1368','prueba','prueba1368prueba1368','prueba1368','prueba1368@gmail.com','2000-01-01')
2022-05-05 10:49:26,000 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1369','prueba','prueba1369prueba1369','prueba1369','prueba1369@gmail.com','2000-01-01')
2022-05-05 10:49:26,002 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1370','prueba','prueba1370prueba1370','prueba1370','prueba1370@gmail.com','2000-01-01')
2022-05-05 10:49:26,005 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1371','prueba','prueba1371prueba1371','prueba1371','prueba1371@gmail.com','2000-01-01')
2022-05-05 10:49:26,008 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1372','prueba','prueba1372prueba1372','prueba1372','prueba1372@gmail.com','2000-01-01')
2022-05-05 10:49:26,010 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1373','prueba','prueba1373prueba1373','prueba1373','prueba1373@gmail.com','2000-01-01')
2022-05-05 10:49:26,013 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1374','prueba','prueba1374prueba1374','prueba1374','prueba1374@gmail.com','2000-01-01')
2022-05-05 10:49:26,015 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1375','prueba','prueba1375prueba1375','prueba1375','prueba1375@gmail.com','2000-01-01')
2022-05-05 10:49:26,017 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1376','prueba','prueba1376prueba1376','prueba1376','prueba1376@gmail.com','2000-01-01')
2022-05-05 10:49:26,019 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1377','prueba','prueba1377prueba1377','prueba1377','prueba1377@gmail.com','2000-01-01')
2022-05-05 10:49:26,021 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1378','prueba','prueba1378prueba1378','prueba1378','prueba1378@gmail.com','2000-01-01')
2022-05-05 10:49:26,023 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1379','prueba','prueba1379prueba1379','prueba1379','prueba1379@gmail.com','2000-01-01')
2022-05-05 10:49:26,026 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1380','prueba','prueba1380prueba1380','prueba1380','prueba1380@gmail.com','2000-01-01')
2022-05-05 10:49:26,029 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1381','prueba','prueba1381prueba1381','prueba1381','prueba1381@gmail.com','2000-01-01')
2022-05-05 10:49:26,032 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1382','prueba','prueba1382prueba1382','prueba1382','prueba1382@gmail.com','2000-01-01')
2022-05-05 10:49:26,036 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1383','prueba','prueba1383prueba1383','prueba1383','prueba1383@gmail.com','2000-01-01')
2022-05-05 10:49:26,040 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1384','prueba','prueba1384prueba1384','prueba1384','prueba1384@gmail.com','2000-01-01')
2022-05-05 10:49:26,046 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1385','prueba','prueba1385prueba1385','prueba1385','prueba1385@gmail.com','2000-01-01')
2022-05-05 10:49:26,048 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1386','prueba','prueba1386prueba1386','prueba1386','prueba1386@gmail.com','2000-01-01')
2022-05-05 10:49:26,050 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1387','prueba','prueba1387prueba1387','prueba1387','prueba1387@gmail.com','2000-01-01')
