2022-05-03 15:56:19,772 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles drop foreign key FKlvaabh8huanp3j8l9jxex9ie
2022-05-03 15:56:20,102 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles drop foreign key FKob6s6te670atp808wxs171ltk
2022-05-03 15:56:20,392 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists acl_roles
2022-05-03 15:56:20,817 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists acl_usuarios
2022-05-03 15:56:20,857 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists acl_usuarios_roles
2022-05-03 15:56:20,911 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] drop table if exists usuarios
2022-05-03 15:56:20,979 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table acl_roles (id bigint not null auto_increment, nombre varchar(20), primary key (id)) engine=InnoDB
2022-05-03 15:56:21,029 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table acl_usuarios (id bigint not null auto_increment, activo bit, nick varchar(20), password varchar(60), primary key (id)) engine=InnoDB
2022-05-03 15:56:21,073 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table acl_usuarios_roles (acl_usuario_id bigint not null, acl_role_id bigint not null) engine=InnoDB
2022-05-03 15:56:21,119 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] create table usuarios (id_usuario bigint not null auto_increment, apellidos varchar(30) not null, contrasenia varchar(255) not null, email varchar(255) not null, fecha_nac date not null, foto varchar(60) default 'usuario.png' not null, nick varchar(16) not null, nombre varchar(30) not null, primary key (id_usuario)) engine=InnoDB
2022-05-03 15:56:21,168 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_roles add constraint UK_evkjpcpc1dgb5csqy6uh8rvq4 unique (nombre)
2022-05-03 15:56:21,242 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios add constraint UK_ict4y46h47q14wagsj7ci1oos unique (nick)
2022-05-03 15:56:21,315 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table usuarios add constraint UK_kfsp0s1tflm1cwlj8idhqsad0 unique (email)
2022-05-03 15:56:21,395 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table usuarios add constraint UK_msc0amciyjnaxc7adtucv478g unique (nick)
2022-05-03 15:56:21,472 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles add constraint FKlvaabh8huanp3j8l9jxex9ie foreign key (acl_role_id) references acl_roles (id)
2022-05-03 15:56:21,595 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] alter table acl_usuarios_roles add constraint FKob6s6te670atp808wxs171ltk foreign key (acl_usuario_id) references acl_usuarios (id)
2022-05-03 15:56:21,836 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba1','prueba','prueba1prueba1','prueba1','prueba1@gmail.com','2000-01-01')
2022-05-03 15:56:25,991 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba844','prueba','prueba844prueba844','prueba844','prueba844@gmail.com','2000-01-01')
2022-05-03 15:56:25,995 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba845','prueba','prueba845prueba845','prueba845','prueba845@gmail.com','2000-01-01')
2022-05-03 15:56:26,000 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba846','prueba','prueba846prueba846','prueba846','prueba846@gmail.com','2000-01-01')
2022-05-03 15:56:26,004 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba847','prueba','prueba847prueba847','prueba847','prueba847@gmail.com','2000-01-01')
2022-05-03 15:56:26,008 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba848','prueba','prueba848prueba848','prueba848','prueba848@gmail.com','2000-01-01')
2022-05-03 15:56:26,013 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba849','prueba','prueba849prueba849','prueba849','prueba849@gmail.com','2000-01-01')
2022-05-03 15:56:26,027 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba850','prueba','prueba850prueba850','prueba850','prueba850@gmail.com','2000-01-01')
2022-05-03 15:56:26,032 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba851','prueba','prueba851prueba851','prueba851','prueba851@gmail.com','2000-01-01')
2022-05-03 15:56:26,037 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba852','prueba','prueba852prueba852','prueba852','prueba852@gmail.com','2000-01-01')
2022-05-03 15:56:26,041 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba853','prueba','prueba853prueba853','prueba853','prueba853@gmail.com','2000-01-01')
2022-05-03 15:56:26,045 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba854','prueba','prueba854prueba854','prueba854','prueba854@gmail.com','2000-01-01')
2022-05-03 15:56:26,049 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba855','prueba','prueba855prueba855','prueba855','prueba855@gmail.com','2000-01-01')
2022-05-03 15:56:26,054 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba856','prueba','prueba856prueba856','prueba856','prueba856@gmail.com','2000-01-01')
2022-05-03 15:56:26,057 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba857','prueba','prueba857prueba857','prueba857','prueba857@gmail.com','2000-01-01')
2022-05-03 15:56:26,061 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba858','prueba','prueba858prueba858','prueba858','prueba858@gmail.com','2000-01-01')
2022-05-03 15:56:26,065 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba859','prueba','prueba859prueba859','prueba859','prueba859@gmail.com','2000-01-01')
2022-05-03 15:56:26,069 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba860','prueba','prueba860prueba860','prueba860','prueba860@gmail.com','2000-01-01')
2022-05-03 15:56:26,076 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba861','prueba','prueba861prueba861','prueba861','prueba861@gmail.com','2000-01-01')
2022-05-03 15:56:26,083 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba862','prueba','prueba862prueba862','prueba862','prueba862@gmail.com','2000-01-01')
2022-05-03 15:56:26,087 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba863','prueba','prueba863prueba863','prueba863','prueba863@gmail.com','2000-01-01')
2022-05-03 15:56:26,091 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba864','prueba','prueba864prueba864','prueba864','prueba864@gmail.com','2000-01-01')
2022-05-03 15:56:26,095 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba865','prueba','prueba865prueba865','prueba865','prueba865@gmail.com','2000-01-01')
2022-05-03 15:56:26,098 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba866','prueba','prueba866prueba866','prueba866','prueba866@gmail.com','2000-01-01')
2022-05-03 15:56:26,103 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba867','prueba','prueba867prueba867','prueba867','prueba867@gmail.com','2000-01-01')
2022-05-03 15:56:26,107 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba868','prueba','prueba868prueba868','prueba868','prueba868@gmail.com','2000-01-01')
2022-05-03 15:56:26,111 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba869','prueba','prueba869prueba869','prueba869','prueba869@gmail.com','2000-01-01')
2022-05-03 15:56:26,115 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba870','prueba','prueba870prueba870','prueba870','prueba870@gmail.com','2000-01-01')
2022-05-03 15:56:26,119 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba871','prueba','prueba871prueba871','prueba871','prueba871@gmail.com','2000-01-01')
2022-05-03 15:56:26,123 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba872','prueba','prueba872prueba872','prueba872','prueba872@gmail.com','2000-01-01')
2022-05-03 15:56:26,128 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba873','prueba','prueba873prueba873','prueba873','prueba873@gmail.com','2000-01-01')
2022-05-03 15:56:26,135 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba874','prueba','prueba874prueba874','prueba874','prueba874@gmail.com','2000-01-01')
2022-05-03 15:56:26,139 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba875','prueba','prueba875prueba875','prueba875','prueba875@gmail.com','2000-01-01')
2022-05-03 15:56:26,146 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba876','prueba','prueba876prueba876','prueba876','prueba876@gmail.com','2000-01-01')
2022-05-03 15:56:26,150 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba877','prueba','prueba877prueba877','prueba877','prueba877@gmail.com','2000-01-01')
2022-05-03 15:56:26,154 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba878','prueba','prueba878prueba878','prueba878','prueba878@gmail.com','2000-01-01')
2022-05-03 15:56:26,158 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba879','prueba','prueba879prueba879','prueba879','prueba879@gmail.com','2000-01-01')
2022-05-03 15:56:26,164 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba880','prueba','prueba880prueba880','prueba880','prueba880@gmail.com','2000-01-01')
2022-05-03 15:56:26,171 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba881','prueba','prueba881prueba881','prueba881','prueba881@gmail.com','2000-01-01')
2022-05-03 15:56:26,175 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba882','prueba','prueba882prueba882','prueba882','prueba882@gmail.com','2000-01-01')
2022-05-03 15:56:26,180 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba883','prueba','prueba883prueba883','prueba883','prueba883@gmail.com','2000-01-01')
2022-05-03 15:56:26,184 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba884','prueba','prueba884prueba884','prueba884','prueba884@gmail.com','2000-01-01')
2022-05-03 15:56:26,188 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba885','prueba','prueba885prueba885','prueba885','prueba885@gmail.com','2000-01-01')
2022-05-03 15:56:26,194 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba886','prueba','prueba886prueba886','prueba886','prueba886@gmail.com','2000-01-01')
2022-05-03 15:56:26,199 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba887','prueba','prueba887prueba887','prueba887','prueba887@gmail.com','2000-01-01')
2022-05-03 15:56:26,204 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba888','prueba','prueba888prueba888','prueba888','prueba888@gmail.com','2000-01-01')
2022-05-03 15:56:26,209 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba889','prueba','prueba889prueba889','prueba889','prueba889@gmail.com','2000-01-01')
2022-05-03 15:56:26,214 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba890','prueba','prueba890prueba890','prueba890','prueba890@gmail.com','2000-01-01')
2022-05-03 15:56:26,218 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba891','prueba','prueba891prueba891','prueba891','prueba891@gmail.com','2000-01-01')
2022-05-03 15:56:26,222 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba892','prueba','prueba892prueba892','prueba892','prueba892@gmail.com','2000-01-01')
2022-05-03 15:56:26,227 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba893','prueba','prueba893prueba893','prueba893','prueba893@gmail.com','2000-01-01')
2022-05-03 15:56:26,231 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba894','prueba','prueba894prueba894','prueba894','prueba894@gmail.com','2000-01-01')
2022-05-03 15:56:26,235 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba895','prueba','prueba895prueba895','prueba895','prueba895@gmail.com','2000-01-01')
2022-05-03 15:56:26,240 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba896','prueba','prueba896prueba896','prueba896','prueba896@gmail.com','2000-01-01')
2022-05-03 15:56:26,244 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba897','prueba','prueba897prueba897','prueba897','prueba897@gmail.com','2000-01-01')
2022-05-03 15:56:26,248 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba898','prueba','prueba898prueba898','prueba898','prueba898@gmail.com','2000-01-01')
2022-05-03 15:56:26,252 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba899','prueba','prueba899prueba899','prueba899','prueba899@gmail.com','2000-01-01')
2022-05-03 15:56:26,256 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba900','prueba','prueba900prueba900','prueba900','prueba900@gmail.com','2000-01-01')
2022-05-03 15:56:26,261 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba901','prueba','prueba901prueba901','prueba901','prueba901@gmail.com','2000-01-01')
2022-05-03 15:56:26,265 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba902','prueba','prueba902prueba902','prueba902','prueba902@gmail.com','2000-01-01')
2022-05-03 15:56:26,269 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba903','prueba','prueba903prueba903','prueba903','prueba903@gmail.com','2000-01-01')
2022-05-03 15:56:26,273 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba904','prueba','prueba904prueba904','prueba904','prueba904@gmail.com','2000-01-01')
2022-05-03 15:56:26,278 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba905','prueba','prueba905prueba905','prueba905','prueba905@gmail.com','2000-01-01')
2022-05-03 15:56:26,281 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba906','prueba','prueba906prueba906','prueba906','prueba906@gmail.com','2000-01-01')
2022-05-03 15:56:26,284 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba907','prueba','prueba907prueba907','prueba907','prueba907@gmail.com','2000-01-01')
2022-05-03 15:56:26,288 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba908','prueba','prueba908prueba908','prueba908','prueba908@gmail.com','2000-01-01')
2022-05-03 15:56:26,292 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba909','prueba','prueba909prueba909','prueba909','prueba909@gmail.com','2000-01-01')
2022-05-03 15:56:26,296 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba910','prueba','prueba910prueba910','prueba910','prueba910@gmail.com','2000-01-01')
2022-05-03 15:56:26,301 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba911','prueba','prueba911prueba911','prueba911','prueba911@gmail.com','2000-01-01')
2022-05-03 15:56:26,305 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba912','prueba','prueba912prueba912','prueba912','prueba912@gmail.com','2000-01-01')
2022-05-03 15:56:26,309 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba913','prueba','prueba913prueba913','prueba913','prueba913@gmail.com','2000-01-01')
2022-05-03 15:56:26,313 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba914','prueba','prueba914prueba914','prueba914','prueba914@gmail.com','2000-01-01')
2022-05-03 15:56:26,319 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba915','prueba','prueba915prueba915','prueba915','prueba915@gmail.com','2000-01-01')
2022-05-03 15:56:26,323 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba916','prueba','prueba916prueba916','prueba916','prueba916@gmail.com','2000-01-01')
2022-05-03 15:56:26,328 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba917','prueba','prueba917prueba917','prueba917','prueba917@gmail.com','2000-01-01')
2022-05-03 15:56:26,332 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba918','prueba','prueba918prueba918','prueba918','prueba918@gmail.com','2000-01-01')
2022-05-03 15:56:26,336 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba919','prueba','prueba919prueba919','prueba919','prueba919@gmail.com','2000-01-01')
2022-05-03 15:56:26,341 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba920','prueba','prueba920prueba920','prueba920','prueba920@gmail.com','2000-01-01')
2022-05-03 15:56:26,346 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba921','prueba','prueba921prueba921','prueba921','prueba921@gmail.com','2000-01-01')
2022-05-03 15:56:26,354 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba922','prueba','prueba922prueba922','prueba922','prueba922@gmail.com','2000-01-01')
2022-05-03 15:56:26,358 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba923','prueba','prueba923prueba923','prueba923','prueba923@gmail.com','2000-01-01')
2022-05-03 15:56:26,362 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba924','prueba','prueba924prueba924','prueba924','prueba924@gmail.com','2000-01-01')
2022-05-03 15:56:26,369 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba925','prueba','prueba925prueba925','prueba925','prueba925@gmail.com','2000-01-01')
2022-05-03 15:56:26,373 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba926','prueba','prueba926prueba926','prueba926','prueba926@gmail.com','2000-01-01')
2022-05-03 15:56:26,377 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba927','prueba','prueba927prueba927','prueba927','prueba927@gmail.com','2000-01-01')
2022-05-03 15:56:26,384 DEBUG org.hibernate.engine.jdbc.spi.SqlStatementLogger [restartedMain] INSERT INTO `usuarios` (nick, nombre, apellidos, contrasenia, email, fecha_nac) VALUES ('prueba928','prueba','prueba928prueba928','prueba928','prueba928@gmail.com','2000-01-01')
